DATE,BULL_QUIET,POST_PANIC_REVERSION,BULL_FRAGILE
1990-02-15,0.3521745229155872,0.6285887568203885,0.01923672026402425
1990-02-16,0.3638697419918845,0.6247013098984483,0.011428948109667167
1990-02-20,0.7083224722602092,0.2689925388638141,0.022684988875977016
1990-02-21,0.6292754453339218,0.35809721422023305,0.01262734044584509
1990-02-22,0.5089175528229871,0.4825221495590966,0.008560297617916556
1990-02-23,0.4733410837736034,0.5192889131423609,0.00737000308403573
1990-02-26,0.276420033157037,0.7198540054985176,0.0037259613444453315
1990-02-27,0.17991473967302554,0.8171076217624021,0.0029776385645725097
1990-02-28,0.11693547095802792,0.8807337654344212,0.0023307636075510516
1990-03-01,0.0769383849138815,0.9212976028405583,0.0017640122455602333
1990-03-02,0.06181994189978805,0.9364460879274099,0.0017339701728019056
1990-03-05,0.07192722421060829,0.9258186871159578,0.002254088673433792
1990-03-06,0.10853469816416308,0.8873681471932641,0.0040971546425726795
1990-03-07,0.14862213560547186,0.8459201923238568,0.005457672070671428
1990-03-08,0.12759222685761926,0.8689713269750573,0.003436446167323423
1990-03-09,0.10581906040618004,0.891542652929002,0.0026382866648179226
1990-03-12,0.07162334325025287,0.9265814133639252,0.0017952433858218798
1990-03-13,0.10586546937414873,0.8907816437397773,0.003352886886073761
1990-03-14,0.13414414924602044,0.8612959984304744,0.0045598523235050835
1990-03-15,0.10559075625440295,0.89142880644926,0.0029804372963367796
1990-03-16,0.12534556328829877,0.8706158844422661,0.0040385522694349465
1990-03-19,0.12138205424005014,0.8753009164779162,0.0033170292820334972
1990-03-20,0.12761487250860915,0.8689731198871441,0.0034120076042467497
1990-03-21,0.16980160929205285,0.825455905031761,0.004742485676186194
1990-03-22,0.832196078601208,0.12080781832887656,0.04699610306991531
1990-03-23,0.866176814768012,0.0944597145334348,0.039363470698553234
1990-03-26,0.6871210456595701,0.2961293390763709,0.01674961526405891
1990-03-27,0.7503532895657564,0.23456409707431614,0.015082613359927376
1990-03-28,0.6269929941122059,0.3626351659391431,0.01037183994865118
1990-03-29,0.5586665901978517,0.43212448770397116,0.0092089220981771
1990-03-30,0.6353036373794559,0.35395194441320466,0.010744418207339627
1990-04-02,0.9487203222101338,0.004369812050062763,0.04690986573980319
1990-04-03,0.9188263713732335,0.041512965793683326,0.039660662833083254
1990-04-04,0.8978646761718362,0.07606140402714638,0.026073919801017247
1990-04-05,0.7002190079995207,0.2874590298114778,0.012321962189001445
1990-04-06,0.514661156441433,0.4784888861026206,0.006849957455946371
1990-04-09,0.35571300211783496,0.6397403319912365,0.00454666589092852
1990-04-10,0.21348855266988673,0.7834382441382702,0.003073203191843008
1990-04-11,0.8912446201657251,0.011184650464596152,0.09757072936967888
1990-04-12,0.9050486562779598,0.012113906498700908,0.08283743722333924
1990-04-16,0.8171622840420224,0.14802402626889455,0.03481368968908307
1990-04-17,0.5830268087116066,0.4044473839563199,0.012525807332073568
1990-04-18,0.8989051870213901,0.07507899085533407,0.026015822123275967
1990-04-19,0.6663747768296799,0.3227743573030911,0.010850865867228995
1990-04-20,0.5381879208357674,0.4545082038694603,0.007303875294772397
1990-04-23,0.4152909326434382,0.5792478141154482,0.005461253241113576
1990-04-24,0.64872763042431,0.3359344377590187,0.015337931816671181
1990-04-25,0.4554058808062868,0.5370767457537893,0.007517373439924228
1990-04-26,0.28158356205020973,0.714298017290179,0.004118420659611389
1990-04-27,0.6408278796304587,0.3429298107978731,0.016242309571668168
1990-04-30,0.8750803314031852,0.09391326522073881,0.031006403376076026
1990-05-01,0.7348581575882294,0.2489022073727151,0.016239635039055463
1990-05-02,0.6475458701309634,0.3420166631055428,0.010437466763493667
1990-05-03,0.648176672426048,0.340278714830527,0.011544612743425029
1990-05-04,0.4303407860192913,0.5636886676944516,0.005970546286257259
1990-05-07,0.28421781584119127,0.7119263222614833,0.0038558618973253403
1990-05-08,0.27033401524218004,0.7250596162050311,0.004606368552788856
1990-05-09,0.1611832301229248,0.8361560823547622,0.002660687522312896
1990-05-10,0.0982280940755316,0.8998454146402064,0.0019264912842621128
1990-05-11,0.1873339388661217,0.8069700931346496,0.005695967999228517
1990-05-14,0.12441407788071364,0.8727640502781687,0.0028218718411178465
1990-05-15,0.08915046007784641,0.9086602316146735,0.0021893083074799586
1990-05-16,0.22058345425135126,0.7701923880765216,0.009224157672126792
1990-05-17,0.13385180406520528,0.8627064610242985,0.003441734910496352
1990-05-18,0.08492222822838223,0.9130955046835529,0.0019822670880650676
1990-05-21,0.06668253673824996,0.9314842657475015,0.0018331975142482544
1990-05-22,0.15804478221530716,0.8361420507996149,0.005813166985078033
1990-05-23,0.11183580093915405,0.885122062577004,0.0030421364838418025
1990-05-24,0.09919960122338317,0.8982071495329688,0.002593249243648002
1990-05-25,0.07072134085708741,0.9274145833633896,0.0018640757795227347
1990-05-29,0.24960088839960573,0.740235032156023,0.010164079444370994
1990-05-30,0.2661756502388869,0.7254234903203983,0.008400859440714541
1990-05-31,0.1521397813382883,0.8446774504707831,0.003182768190928718
1990-06-01,0.0942414324441739,0.9037298343983751,0.0020287331574506827
1990-06-04,0.2400517496078915,0.7517925455246068,0.008155704867501733
1990-06-05,0.18266868203373593,0.8130877489280973,0.004243569038166699
1990-06-06,0.26888632943756097,0.7230407162574369,0.008072954305002013
1990-06-07,0.16696198246724975,0.82943468306935,0.003603334463400365
1990-06-08,0.15862172210503622,0.8377896299909653,0.0035886479039984815
1990-06-11,0.19150431472412416,0.8030725636793872,0.005423121596488504
1990-06-12,0.12583457848769586,0.8714048243698986,0.0027605971424053332
1990-06-13,0.143582840742669,0.8527431066701754,0.0036740525871557807
1990-06-14,0.09083783366868771,0.9070924124216767,0.002069753909635762
1990-06-15,0.19479613536913376,0.7976197222723123,0.007584142358553862
1990-06-18,0.7232669993447146,0.2411306756306879,0.03560232502459753
1990-06-19,0.9103400683015409,0.025490066160405077,0.06416986553805393
1990-06-20,0.7149029614724549,0.26327928839465736,0.02181775013288783
1990-06-21,0.5086459610965062,0.48190930470720544,0.009444734196288664
1990-06-22,0.2392638155914189,1.5974848361678878e-10,0.7607361842488328
1990-06-25,0.30232648434932935,0.03585876804439564,0.6618147476062751
1990-06-26,0.3510678949643327,0.3704273040757312,0.278504800959936
1990-06-27,0.2507033214232124,0.682427028373602,0.06686965020318561
1990-06-28,0.15972703207290084,0.8256769924946677,0.014595975432431608
1990-06-29,0.1199579565058025,0.8747856434474228,0.0052564000467745335
1990-07-02,0.14504386297592903,0.8502737096301958,0.004682427393875281
1990-07-03,0.08994904999228816,0.9078390694082856,0.0022118805994259453
1990-07-05,0.20353751697248001,0.78955377096366,0.00690871206385996
1990-07-06,0.15842202973199368,0.837412875193918,0.0041650950740884105
1990-07-09,0.10720263665483862,0.8903802083012706,0.0024171550438908253
1990-07-10,0.0808207635652675,0.9172019077784415,0.0019773286562912618
1990-07-11,0.06054303919492232,0.9378085216657096,0.0016484391393682008
1990-07-12,0.062185305199509454,0.9359178697681916,0.0018968250322989753
1990-07-13,0.05303496695030798,0.9453671840377207,0.0015978490119712822
1990-07-16,0.04911501464270774,0.9493101661414759,0.0015748192158163866
1990-07-17,0.04628697554684432,0.95221975319786,0.0014932712552958036
1990-07-18,0.7258613555983597,0.21136546439600298,0.06277318000563713
1990-07-19,0.5041665488582329,0.47720719144221646,0.018626259699550715
1990-07-20,0.9064557798713386,0.019805556229479195,0.07373866389918227
1990-07-23,1.4740376980101784e-05,6.2202587530853365e-31,0.99998525962302
1990-07-24,0.05739972322674381,0.2211211910300967,0.7214790857431594
1990-07-25,0.12540744664760325,0.4399303779267787,0.43466217542561797
1990-07-26,0.11156718499272525,0.7866749834275388,0.10175783157973607
1990-07-27,0.1264201203569218,0.8407542386520592,0.03282564099101899
1990-07-30,0.08425655692235863,0.9088652124516488,0.006878230625992582
1990-07-31,0.062361172961133485,0.9352269666321416,0.0024118604067250218
1990-08-01,0.06506535749342816,0.9328127417217529,0.0021219007848189593
1990-08-02,0.08219323577068376,0.9148378548665288,0.002968909362787287
1990-08-03,0.004084715164266612,1.2740900076026423e-17,0.9959152848357331
1990-08-06,0.004252393260319181,3.751267493416089e-08,0.9957475692270059
1990-08-07,0.06265693655280165,0.1689766664797469,0.7683663969674515
1990-08-08,0.11541313599419037,0.0266216442863582,0.8579652197194516
1990-08-09,0.14698724245065153,0.014436916708891745,0.8385758408404567
1990-08-10,0.25363504059524045,0.26234652144287524,0.4840184379618843
1990-08-13,0.2169357518933029,0.6541652499459529,0.1288989981607441
1990-08-14,0.21182123447385465,0.739947997321087,0.04823076820505841
1990-08-15,0.14425900905912517,0.8435848103744847,0.012156180566390066
1990-08-16,0.8449126569903995,0.015227379259181162,0.13985996375041926
1990-08-17,0.7036292621526525,0.2514227140906682,0.04494802375667904
1990-08-20,0.5160134496590183,0.4678897534345479,0.01609679690643373
1990-08-21,0.7727462378418714,0.20501671676161082,0.022237045396517698
1990-08-22,0.7260002086899755,0.2598419494103086,0.014157841899715768
1990-08-23,0.9066503519278273,0.0001840278584379779,0.0931656202137349
1990-08-24,0.8290167359187123,0.12542537057137343,0.045557893509914404
1990-08-27,0.9115903192090553,0.031723970961036844,0.05668570982990778
1990-08-28,0.7081787994164795,0.2718738892767693,0.01994731130675098
1990-08-29,0.5950632418088565,0.3929419410816417,0.011994817109501746
1990-08-30,0.8119036356464033,0.17004753555963542,0.01804882879396125
1990-08-31,0.5677751085495409,0.42422571687901406,0.007999174571444844
1990-09-04,0.34343383440326725,0.6523016980570129,0.004264467539719896
1990-09-05,0.21952459908216979,0.7772039920730679,0.0032714088447621573
1990-09-06,0.2707755286925966,0.7236934549619907,0.0055310163454130165
1990-09-07,0.20148576914509136,0.7944834923097107,0.004030738545198134
1990-09-10,0.1382683836486267,0.8590396534907446,0.002691962860628676
1990-09-11,0.09668979647775634,0.9010957726448224,0.0022144308774212176
1990-09-12,0.0673457718536925,0.9309543636733282,0.001699864472978913
1990-09-13,0.09095153965015608,0.9061950696491552,0.002853390700688798
1990-09-14,0.10565540298056589,0.8911708255313943,0.003173771488039658
1990-09-17,0.08017333760572053,0.9175990408890317,0.002227621505247705
1990-09-18,0.06300360223246791,0.9351901107127812,0.0018062870547512365
1990-09-19,0.05854294012366797,0.9396056972803224,0.0018513625960095731
1990-09-20,0.06551551785330027,0.9323867498102991,0.0020977323364006007
1990-09-21,0.09957392052735244,0.897054414269871,0.003371665202776649
1990-09-24,0.07826680280458179,0.9195631216236627,0.0021700755717553206
1990-09-25,0.09319364949140915,0.9036784644564234,0.003127886052167262
1990-09-26,0.0679485428674025,0.9301119834517254,0.0019394736808719258
1990-09-27,0.06199556577749255,0.9361774438519673,0.0018269903705401202
1990-09-28,0.05806542747326195,0.9401758652647733,0.0017587072619645687
1990-10-01,0.05812515251748633,0.9399534751440948,0.001921372338418851
1990-10-02,0.05390469969764215,0.9443391195540146,0.0017561807483429603
1990-10-03,0.05865664692758892,0.9394438309539138,0.0018995221184971104
1990-10-04,0.05064508080278982,0.9477692015640572,0.0015857176331527194
1990-10-05,0.05114867286263982,0.9472122733180574,0.0016390538193026877
1990-10-08,0.0493692218546091,0.9490543599506189,0.0015764181947721008
1990-10-09,0.31249435767820855,0.6712080786165687,0.016297563705222996
1990-10-10,0.19673355357279937,0.7979922673619474,0.005274179065253375
1990-10-11,0.4870874321483535,0.4971596125645073,0.015752955287139086
1990-10-12,0.4098867000374697,0.5806276723337426,0.009485627628787647
1990-10-15,0.2352384916119975,0.760870665346494,0.003890843041508626
1990-10-16,0.1349398916550907,0.8627445151012929,0.0023155932436165357
1990-10-17,0.0856446419941262,0.9125474043127966,0.001807953693077327
1990-10-18,0.09670949240349065,0.9003072975780384,0.0029832100184708815
1990-10-19,0.10878361316289584,0.8876526487334903,0.0035637381036137637
1990-10-22,0.07516882363908009,0.9227855195919369,0.002045656768983199
1990-10-23,0.06220220697155406,0.9360461851330726,0.0017516078953732706
1990-10-24,0.06552077354766826,0.9324686035464007,0.002010622905930935
1990-10-25,0.06838198592747743,0.9295083650706624,0.0021096490018602866
1990-10-26,0.13019155722859566,0.8652055061449205,0.004602936626483696
1990-10-29,0.10365608544049028,0.893569461023703,0.0027744535358064757
1990-10-30,0.07862171944018127,0.9192510018697203,0.0021272786900983654
1990-10-31,0.059787296261627605,0.9385344139761493,0.0016782897622229093
1990-11-01,0.05337492755647825,0.9450214445493434,0.001603627894178273
1990-11-02,0.04806150212074677,0.9504319728115702,0.0015065250676829594
1990-11-05,0.0457933853290202,0.952726473648829,0.001480141022150993
1990-11-06,0.047131450921710616,0.9512667073651246,0.0016018417131645718
1990-11-07,0.11395486654442503,0.8815159660210047,0.004529167434570223
1990-11-08,0.07588182657706416,0.9220058229145832,0.0021123505083527117
1990-11-09,0.48838362304864635,0.47897247575162005,0.03264390119973333
1990-11-12,0.3710106101770399,0.6160502317065424,0.012939158116417541
1990-11-13,0.24755851353853417,0.7468617409475067,0.005579745513958834
1990-11-14,0.2587096165383617,0.7349974562343947,0.0062929272272437145
1990-11-15,0.14809635248810948,0.8490727762761635,0.0028308712357268226
1990-11-16,0.1347824019453289,0.8618761792818801,0.0033414187727907555
1990-11-19,0.08653085754366664,0.9114344581987154,0.002034684257618091
1990-11-20,0.07694362367983562,0.9208387837964429,0.0022175925237219295
1990-11-21,0.11236049126357923,0.8840397248693903,0.003599783867030392
1990-11-23,0.07474066457185356,0.9233058972645708,0.0019534381635755264
1990-11-26,0.27272071666200987,0.7161372075746872,0.011142075763302922
1990-11-27,0.16009498774681483,0.8361303941112584,0.0037746181419265994
1990-11-28,0.10026116139448915,0.89758013258257,0.002158706022940696
1990-11-29,0.11103077662612228,0.8859992718716482,0.002969951502229685
1990-11-30,0.1597968806296306,0.8348042944750708,0.005398824895298364
1990-12-03,0.10098575091062571,0.8965636549847318,0.002450594104642735
1990-12-04,0.06942919809771739,0.9288151506606751,0.0017556512416075083
1990-12-05,0.07629962003472537,0.9212151925075956,0.0024851874576785403
1990-12-06,0.24202761190019295,0.7480948790343801,0.009877509065427108
1990-12-07,0.1401985749904758,0.8564272622390701,0.003374162770454123
1990-12-10,0.14564285451470593,0.8507279046287639,0.003629240856530029
1990-12-11,0.0945750723739179,0.9032915063212514,0.0021334213048307695
1990-12-12,0.31873800321682644,0.6664992557853169,0.014762740997856575
1990-12-13,0.554566318057631,0.4256812210161497,0.01975246092621937
1990-12-14,0.4279361371185962,0.5631755354786621,0.0088883274027418
1990-12-17,0.3575704501073063,0.6363569955449653,0.006072554347728623
1990-12-18,0.3572931932280505,0.6355943305541679,0.007112476217781739
1990-12-19,0.2046374176877669,0.7920921518119627,0.0032704305002703177
1990-12-20,0.12163943488623992,0.8761934253298718,0.002167139783888136
1990-12-21,0.08089698949874329,0.9172713992774006,0.0018316112238557856
1990-12-24,0.1478326493086471,0.847421982111456,0.004745368579897086
1990-12-26,0.0951904584564934,0.9024957999856528,0.0023137415578539052
1990-12-27,0.08412780748401187,0.9136510740703285,0.002221118445659651
1990-12-28,0.06585542898024942,0.9323624249243914,0.001782146095359152
1990-12-31,0.11135294807524858,0.8849002333026009,0.0037468186221506334
1991-01-02,0.07875384476926447,0.9191507356567459,0.0020954195739895758
1991-01-03,0.11244518067770712,0.8840440964986259,0.0035107228236666062
1991-01-04,0.07932931936109745,0.9185289436937326,0.0021417369451698486
1991-01-07,0.1627874268945343,0.8316193358202852,0.005593237285180524
1991-01-08,0.18067806232587094,0.8143401962418543,0.004981741432274898
1991-01-09,0.5348345421074397,0.4460387514100503,0.019126706482509876
1991-01-10,0.4450498429644101,0.5442448949274794,0.010705262108110479
1991-01-11,0.36934355667203594,0.6240269465987399,0.006629496729224153
1991-01-14,0.8120848322680073,0.1644345302240776,0.02348063750791502
1991-01-15,0.569835722097058,0.42082923392629945,0.009335043976642528
1991-01-16,0.6126580697136629,0.3756352479313428,0.011706682354994172
1991-01-17,0.9269098363937004,0.005188953392269267,0.06790121021403069
1991-01-18,0.8517227778538607,0.11137688989201695,0.03690033225412267
1991-01-21,0.6681362565794065,0.3161565421470932,0.015707201273500542
1991-01-22,0.4789452720200769,0.5136771254995375,0.007377602480385879
1991-01-23,0.32088768533567197,0.6744223300483465,0.00468998461598153
1991-01-24,0.2240840186810143,0.7721898601148893,0.003726121204096261
1991-01-25,0.1388826536168755,0.8585727271571956,0.0025446192259288947
1991-01-28,0.1310016203086018,0.8660089128674364,0.002989466823961873
1991-01-29,0.08632864313547738,0.9117069797328311,0.001964377131691605
1991-01-30,0.1528939501054168,0.8415116994389086,0.0055943504556744674
1991-01-31,0.09672821369937831,0.9007595996001826,0.0025121867004390423
1991-02-01,0.07033006022855279,0.9278548288317255,0.0018151109397219138
1991-02-04,0.0862272869847428,0.911137555493589,0.002635157521668314
1991-02-05,0.06377895835546836,0.9344197940674207,0.0018012475771111208
1991-02-06,0.11965878034284591,0.8761572899210616,0.004183929736092548
1991-02-07,0.1229406035588292,0.8735331107221151,0.0035262857190557504
1991-02-08,0.07948017199264704,0.9185492612399739,0.001970566767379183
1991-02-11,0.06829763926939801,0.9297138741192529,0.0019884866113492393
1991-02-12,0.05484212185149628,0.9435408858714882,0.0016169922770152595
1991-02-13,0.08641187202986085,0.910238212710495,0.003349915259643797
1991-02-14,0.0834294939291129,0.9140069260227349,0.002563580048152318
1991-02-15,0.19986703658203428,0.7914021743976352,0.00873078902033053
1991-02-19,0.12835967294904824,0.8683061256122315,0.003334201438720228
1991-02-20,0.7319043913488595,0.22954154183543554,0.038554066815704766
1991-02-21,0.6546219637002627,0.32458085751433025,0.020797178785406965
1991-02-22,0.4363954935301104,0.5557824033914529,0.007822103078436761
1991-02-25,0.6947878766809068,0.28995998064699796,0.01525214267209505
1991-02-26,0.8489448721768992,0.12740772539584408,0.023647402427256447
1991-02-27,0.7260094358485014,0.26126133782055866,0.012729226330940067
1991-02-28,0.47935281768588195,0.5145300094892475,0.006117172824870471
1991-03-04,0.2830190476718546,0.7133795808901929,0.0036013714379525387
1991-03-05,0.16361237048107172,0.8338876810269478,0.002499948491980694
1991-03-06,0.10219602700907705,0.8958444913264253,0.0019594816644978555
1991-03-07,0.08611986592432183,0.9117701518847556,0.0021099821909225844
1991-03-08,0.06265429616813231,0.9356790077219812,0.0016666961098863748
1991-03-11,0.05361979134821604,0.944806099974772,0.0015741086770120279
1991-03-12,0.21409632134852927,0.7743887694017628,0.011514909249708057
1991-03-13,0.8103436183228014,0.11521927677424866,0.07443710490294991
1991-03-14,0.7512856595014041,0.21056105094938968,0.03815328954920628
1991-03-15,0.5146124139482714,0.4730281368557576,0.012359449195970694
1991-03-18,0.5357075834227667,0.4540037835038848,0.010288633073348383
1991-03-19,0.3591225477565696,0.6356742881022404,0.005203164141190151
1991-03-20,0.20423947711566393,0.79284471236051,0.002915810523826191
1991-03-21,0.2211692993016158,0.7744335673563473,0.004397133342036743
1991-03-22,0.1317088759209015,0.8657886820946731,0.0025024419844256024
1991-03-25,0.0940979314267457,0.9038306073370024,0.0020714612362522367
1991-03-26,0.07056801889643831,0.9275811707728335,0.0018508103307277736
1991-03-27,0.061912100876535814,0.9363169624468105,0.001770936676653635
1991-03-28,0.06084277138502753,0.9373083389403256,0.0018488896746466656
1991-04-01,0.0709599495074423,0.9267776554654433,0.002262395027114312
1991-04-02,0.05641780768225289,0.9419237061257514,0.0016584861919957516
1991-04-03,0.053757929824154393,0.944582203435506,0.0016598667403396623
1991-04-04,0.05856786386579048,0.9395517682826185,0.0018803678515910323
1991-04-05,0.05189195712895372,0.9464612086366304,0.001646834234415697
1991-04-08,0.047536632253455655,0.9509397913632525,0.0015235763832920069
1991-04-09,0.8378930330362209,0.06153168755715846,0.1005752794066207
1991-04-10,0.6505311193025363,0.31773403611093626,0.03173484458652766
1991-04-11,0.8822078287257922,0.06699646230263448,0.050795708971573164
1991-04-12,0.8588090302521091,0.11210921806241388,0.02908175168547689
1991-04-15,0.8961442190818861,0.07366493649024264,0.030190844427870935
1991-04-16,0.7108020509715428,0.27520382302571955,0.013994126002737788
1991-04-17,0.47257466715626206,0.520830000173552,0.006595332670185755
1991-04-18,0.44323041316188116,0.5502053281374176,0.006564258700700695
1991-04-19,0.28591455703633567,0.7099396659441823,0.004145777019481698
1991-04-22,0.41203721558978756,0.5797311848596024,0.008231599550610124
1991-04-23,0.2567122941928633,0.7392966038035829,0.003991102003553977
1991-04-24,0.1481727497536184,0.8493627562450198,0.002464494001361792
1991-04-25,0.11394532955797188,0.8836707434711113,0.002383926970916994
1991-04-26,0.07888761829441736,0.9192685576721836,0.0018438240333989526
1991-04-29,0.13707678372169887,0.8585354030614524,0.0043878132168487325
1991-04-30,0.08695894366356657,0.9108892257629816,0.0021518305734519374
1991-05-01,0.06664950726498432,0.9315227563355482,0.0018277363994677416
1991-05-02,0.054189382872948576,0.9442180727018846,0.0015925444251669637
1991-05-03,0.04891894123152205,0.9495399442971737,0.0015411144713043778
1991-05-06,0.07265399484052236,0.9248180272689069,0.0025279778905705585
1991-05-07,0.05987259856494087,0.9382713036656672,0.0018560977693921198
1991-05-08,0.058759040104248005,0.9394195125016429,0.0018214473941088772
1991-05-09,0.057410185607002645,0.9407032340176086,0.001886580375388972
1991-05-10,0.05964552584378835,0.9384537450031165,0.0019007291530953462
1991-05-13,0.053266608957618644,0.9450956896731673,0.0016377013692141435
1991-05-14,0.0560004099630526,0.9422123630305589,0.0017872270063882508
1991-05-15,0.05860829447195218,0.9395246404342298,0.0018670650938181165
1991-05-16,0.08765063101753506,0.9089820122164387,0.0033673567660265423
1991-05-17,0.07230853765344786,0.9254216462550727,0.0022698160914791862
1991-05-20,0.07295126162328401,0.9248396789933678,0.0022090593833481178
1991-05-21,0.09477918578724283,0.9018530720109456,0.0033677422018117955
1991-05-22,0.06919920353914509,0.9288573145993515,0.0019434818615036583
1991-05-23,0.05534214283276319,0.9430600996968741,0.0015977574703628528
1991-05-24,0.0740303171537158,0.9232676510361455,0.0027020318101389287
1991-05-28,0.07526374330962483,0.9223824996149055,0.002353757075469677
1991-05-29,0.06421231507994767,0.9339186297153611,0.001869055204691448
1991-05-30,0.05561083236668461,0.9427383791141446,0.0016507885191707973
1991-05-31,0.049110413005541545,0.9493709378980613,0.001518649096397054
1991-06-03,0.11178376399103605,0.8839212030402258,0.004295032968738164
1991-06-04,0.09138783495316849,0.9058207909331148,0.002791374113716931
1991-06-05,0.0719220088937822,0.9261024505612832,0.0019755405449345966
1991-06-06,0.07797303399268618,0.9196911177248757,0.002335848282438366
1991-06-07,0.06049696304777144,0.9377915116608455,0.001711525291383322
1991-06-10,0.06746210156789913,0.930432156198895,0.002105742233205923
1991-06-11,0.05424220416896061,0.9441414514458975,0.0016163443851420771
1991-06-12,0.05909886159595032,0.9390173464198432,0.0018837919842064714
1991-06-13,0.06229619741308369,0.9355874799759718,0.0021163226109444013
1991-06-14,0.08586639793040896,0.9108996897167239,0.0032339123528670618
1991-06-17,0.06832143019276866,0.9295730408061659,0.002105529001065223
1991-06-18,0.08863607104673477,0.908512199189362,0.0028517297639033008
1991-06-19,0.26236139298141714,0.7273413577712736,0.010297249247309147
1991-06-20,0.1768146427501098,0.8186803564650004,0.004505000784889723
1991-06-21,0.10593339218372837,0.8917706716387676,0.002295936177504085
1991-06-24,0.5483431160380086,0.42720167266882897,0.024455211293162225
1991-06-25,0.3435083545761426,0.6484825696931339,0.008009075730723491
1991-06-26,0.20327620190583864,0.7932175712301583,0.003506226864002635
1991-06-27,0.11852547985114918,0.879308942153892,0.0021655779949590033
1991-06-28,0.4262882764477428,0.5584103133134068,0.015301410238850283
1991-07-01,0.30597385844387964,0.6869511037832772,0.007075037772843169
1991-07-02,0.24391279026555374,0.7509806026958794,0.005106607038566847
1991-07-03,0.6863960696574453,0.2912271129637464,0.022376817378808124
1991-07-05,0.5658724118459431,0.4218103405022172,0.01231724765183974
1991-07-08,0.8696470542687882,0.10679603767261923,0.023556908058592476
1991-07-09,0.6444289124531392,0.34508757111423494,0.01048351643262594
1991-07-10,0.42491020348967284,0.5694369459026284,0.005652850607698644
1991-07-11,0.5891852020497801,0.3980949739035889,0.01271982404663112
1991-07-12,0.5450445962449892,0.4457404094319539,0.009214994323056749
1991-07-15,0.3438176504014193,0.6513588333921447,0.004823516206436093
1991-07-16,0.1965041579810072,0.8006350000639016,0.00286084195509103
1991-07-17,0.11724254930697504,0.8806842913466,0.0020731593464246366
1991-07-18,0.3185677849375534,0.6689494039180063,0.01248281114444032
1991-07-19,0.18327562699199104,0.8125333148942737,0.004191058113735333
1991-07-22,0.4793877463725433,0.5054655322057668,0.015146721421690112
1991-07-23,0.2862470803629224,0.7082996284362041,0.00545329120087343
1991-07-24,0.16222497577964123,0.8350348466094745,0.0027401776108842905
1991-07-25,0.11893100539540388,0.8784925969827895,0.002576397621806637
1991-07-26,0.07900690910300603,0.9191224262938591,0.0018706646031350625
1991-07-29,0.06578048772462433,0.9324340975874399,0.0017854146879358677
1991-07-30,0.0536702228059178,0.9447530365422653,0.0015767406518169722
1991-07-31,0.049158249940838214,0.9492806429522772,0.001561107106884637
1991-08-01,0.053840679388144505,0.9443992292741539,0.0017600913377019086
1991-08-02,0.04848379001061952,0.9499651738872433,0.0015510361021367951
1991-08-05,0.0778817085351511,0.9193501804692599,0.0027681109955890993
1991-08-06,0.06163095146955571,0.9364904953725472,0.0018785531578974293
1991-08-07,0.05268561303470957,0.945723675638602,0.0015907113266882716
1991-08-08,0.06136337570094387,0.9366421842483689,0.0019944400506871564
1991-08-09,0.058049253209569246,0.940054993921785,0.0018957528686455703
